"ID","LAT","LON"
2590,45.123,11.822
2591,46.101,11.094
2592,46.401,11.671
2593,45.622,7.621
2594,41.431,15.675
2595,41.292,16.09
2596,45.758,9.608
2597,40.345,9.034
2598,40.758,9.151
2599,40.745,9.145
2600,45.629,10.499
2601,45.027,6.953
2602,41.566,15.502
2603,41.571,15.539
2604,41.459,15.369
2605,41.406,15.349
2606,41.378,15.748
2607,40.886,15.374
2608,40.866,15.648
2609,40.958,15.554
2610,41,15.721
2611,41.01,15.769
2612,40.97,15.786
2613,40.997,15.828
2614,41.538,15.559
2615,44.059,10.908
2616,44.101,10.961
2617,44.112,11.044
2618,44.523,11.302
2619,44.175,11.279
2620,44.409,11.503
2621,44.354,11.692
2622,44.569,11.88
2623,44.322,11.812
2624,44.116,12.062
2625,44.115,12.216
2626,43.85,12.768
2627,43.077,13.055
2628,43.059,13.062
2629,39.966,9.076
2630,40.472,8.569
2631,40.313,9.546
2632,39.894,9.19
2633,39.576,9.328
2634,40.74,16.169
2635,40.593,15.777
2636,40.552,16.091
2637,40.342,15.794
2638,40.205,16.484
2639,39.136,16.795
2640,39.029,16.564
2641,38.91,16.551
2642,38.685,16.396
2643,38.597,16.428
2644,38.187,16.071
2645,38.457,16.225
2646,38.92,16.459
2647,43.825,7.557
2648,43.876,7.634
2649,43.876,7.853
2650,43.944,8.004
2651,44.339,9.41
2652,44.342,9.353
2653,44.389,9.886
2654,44.315,9.994
2655,44.2,9.951
2656,44.278,9.656
2657,42.027,13.66
2658,41.711,13.606
2659,41.699,13.66
2660,41.606,13.294
2661,41.544,13.864
2662,41.133,14.925
2663,41.149,14.834
2664,41.112,14.19
2665,40.8,14.578
2666,40.661,15.032
2667,40.542,15.081
2668,40.205,15.153
2669,37.745,12.755
2670,37.805,13.135
2671,42.488,13.232
2672,42.115,13.785
2673,42.122,13.872
2674,42.157,13.832
2675,41.496,14.408
2676,41.955,15.009
2677,44.012,10.619
2678,43.927,11.126
2679,43.634,10.522
2680,43.016,10.62
2681,42.514,11.916
2682,42.348,11.872
2683,41.924,12.664
2684,45.54,7.833
2685,46.429,11.478
2686,45.829,7.721
2687,44.411,7.331
2688,46.798,11.601
2689,45.77,12.997
2690,41.197,14.453
2691,40.859,15.045
2692,40.635,15.231
2693,40.52,15.492
2694,40.501,15.009
2695,45.647,9.929
2696,45.417,7.613
2697,44.809,10.326
2698,43.81,11.68
2699,41.819,14.162
2700,45.126,9.224
2701,44.912,10.537
2702,45.046,10.757
2703,44.697,7.163
2704,45.072,9.7
2705,46.749,12.12
2706,43.01,12.43
2707,41.885,12.476
2708,42.438,12.794
2709,46.208,10.753
2710,44.759,10.94
2711,45.79,9.827
2712,38.115,15.066
2713,37.916,14.134
2714,37.937,13.999
2715,37.95,14.102
2716,37.842,13.919
2717,37.796,13.675
2718,37.951,13.784
2719,37.842,13.562
2720,37.959,13.651
2721,38.004,13.506
2722,37.903,13.373
2723,37.963,13.405
2724,38.066,13.304
2725,38.082,13.108
2726,37.964,13.133
2727,38.054,12.676
2728,37.969,12.602
2729,37.928,12.749
2730,37.831,12.606
2731,37.9,12.499
2732,37.844,13.119
2733,37.735,13.03
2734,37.658,13.895
2735,37.623,13.898
2736,37.492,13.681
2737,37.309,13.607
2738,37.804,14.085
2739,37.693,14.064
2740,37.785,14.134
2741,37.738,14.165
2742,37.672,14.165
2743,37.605,14.133
2744,37.495,14.144
2745,37.208,13.994
2746,37.087,14.514
2747,36.931,14.921
2748,36.888,15.062
2749,37.103,14.958
2750,37.888,14.796
2751,37.934,14.83
2752,37.806,14.796
2753,37.676,14.533
2754,37.608,14.378
2755,37.911,14.883
2756,37.871,14.889
2757,37.9,15.051
2758,45.269,7.482
2759,44.942,8.688
2760,44.433,9.494
2761,46.286,8.357
2762,43.804,11.702
2763,43.57,11.87
2764,43.47,11.83
2765,43.48,11.62
2766,43.8,11.47
2767,43.77,11.42
2768,43.81,11.13
2769,43.816,11.063
2770,43.6,10.97
2771,43.85,10.69
2772,43.323,10.67
2773,43.13,10.72
2774,43.07,10.72
2775,42.93,11.32
2776,44.06,10.17
2777,44.02,10.53
2778,43.82,10.41
2779,42.908,11.034
2780,43.868,10.796
2781,43.869,10.341
2782,43.588,11.322
2783,43.923,11.127
2784,44.086,11.063
2785,43.683,10.596
2786,43.082,11.147
2787,46.336,13.134
2788,56.067,24.371
2789,56.15,22.784
2790,56.281,21.508
2791,54.019,23.984
2792,54.554,24.072
2793,54.116,24.301
2794,54.984,25.773
2795,55.521,25.092
2796,55.675,23.447
2797,55.505,23.09
2798,55.49,22.294
2799,57.542,26.705
2800,56.365,21.219
2801,56.512,27.436
2802,56.987,21.961
2803,56.404,26.434
2804,57.847,24.49
2805,57.276,26.58
2806,56.805,24.715
2807,57.201,27.05
2808,57.223,25.235
2809,57.787,25.423
2810,56.909,21.404
2811,57.07,22.292
2812,57.49,22.724
2813,57.165,24.842
2814,56.48,23.563
2815,57.536,25.423
2816,57.244,26.363
2817,57.548,21.863
2818,57.905,25.292
2819,56.08,26.727
2820,56.972,24.487
2821,41.533,20.6
2822,41.267,20.783
2823,41.3,21.1
2824,40.933,21.65
2825,41.7,21.783
2826,41.717,21.567
2827,50.869,5.697
2828,50.758,5.683
2829,59.683,6.011
2830,59.969,6.731
2831,60.249,5.442
2832,60.629,6.293
2833,60.85,7.114
2834,61.135,4.937
2835,61.333,5.886
2836,61.859,6.89
2837,62.162,5.166
2838,62.793,7.726
2839,62.511,9.593
2840,61.803,8.45
2841,62.89,11.184
2842,60.133,11.08
2843,63.791,11.81
2844,65.905,13.308
2845,66.093,13.116
2846,66.936,15.147
2847,67.797,15.296
2848,60.886,11.326
2849,68.619,15.712
2850,69.263,18.882
2851,69.023,19.581
2852,69.42,23.635
2853,70.14,24.761
2854,64.887,13.916
2855,64.245,13.76
2856,61.665,12.018
2857,61.56,8.927
2858,60.71,9.459
2859,60.493,8.479
2860,60.307,9.01
2861,58.84,8.101
2862,58.446,7.585
2863,60.641,12.047
2864,51.617,16.45
2865,49.633,18.9
2866,49.667,18.85
2867,49.8,18.783
2868,49.917,18.983
2869,49.967,19.117
2870,50.05,19.183
2871,50.05,19.233
2872,50.017,19.8
2873,50.033,20.1
2874,50.117,20.45
2875,50.133,20.55
2876,50.2,20.683
2877,50.267,20.767
2878,50.317,21.067
2879,50.667,21.75
2880,50.8,21.85
2881,50.883,21.833
2882,51.417,21.933
2883,51.55,21.817
2884,51.883,21.25
2885,49.767,18.85
2886,49.9,18.983
2887,49.883,18.967
2888,49.767,19.067
2889,49.8,19.033
2890,49.883,19.017
2891,49.967,18.933
2892,50.033,19.067
2893,50.05,19.1
2894,50.083,19.083
2895,50.483,19.25
2896,50.417,19.167
2897,50.35,19.183
2898,50.25,19.133
2899,50.15,19.233
2900,51.533,16.867
2901,50.45,19.267
2902,50.317,19.15
2903,50.467,19
2904,50.367,18.95
2905,50.26,19.139
2906,50.267,19.083
2907,50.35,19.6
2908,50.3,19.4
2909,50.25,19.267
2910,50.233,19.15
2911,50.233,19.167
2912,49.5,19.117
2913,49.683,19.183
2914,50.033,19.217
2915,49.483,19.117
2916,49.45,19.15
2917,49.567,19.067
2918,49.55,19.183
2919,49.65,19.3
2920,49.717,19.133
2921,49.7,19.267
2922,49.717,19.25
2923,49.633,19.817
2924,49.683,19.733
2925,49.733,19.6
2926,49.867,19.5
2927,49.983,19.433
2928,52.067,15.767
2929,49.633,19.533
2930,49.683,19.65
2931,49.95,19.433
2932,49.933,19.8
2933,50.117,19.65
2934,50.083,19.8
2935,50.183,19.833
2936,50.067,19.967
2937,50.083,20.033
2938,49.6,19.933
2939,49.6,19.95
2940,49.65,20.05
2941,49.7,20.033
2942,49.783,19.917
2943,49.883,20.083
2944,49.9,20.2
2945,49.983,20.433
2946,49.608,19.95
2947,49.667,20.067
2948,49.717,19.967
2949,49.733,19.95
2950,49.817,20.117
2951,49.867,20.3
2952,50.167,20.5
2953,50.067,20.7
2954,50.317,20.4
2955,50.217,20.583
2956,49.3,19.833
2957,49.383,19.817
2958,49.477,20.005
2959,49.485,20.038
2960,49.383,20.35
2961,49.433,20.417
2962,49.55,20.567
2963,49.627,20.686
2964,49.8,20.683
2965,49.967,20.867
2966,50.117,20.85
2967,49.267,19.867
2968,49.467,19.967
2969,49.45,19.983
2970,49.317,19.967
2971,50.867,15.817
2972,49.417,20.017
2973,49.333,20
2974,49.25,20.117
2975,49.417,20.117
2976,49.4,20.3
2977,49.417,20.483
2978,49.517,20.383
2979,49.333,20.883
2980,49.35,20.883
2981,49.417,20.717
2982,49.567,20.65
2983,49.483,20.667
2984,49.517,20.85
2985,49.625,20.696
2986,49.633,20.7
2987,49.667,20.633
2988,49.75,20.333
2989,49.733,20.617
2990,49.617,20.933
2991,49.783,20.967
2992,49.983,20.933
2993,50.717,20.283
2994,50.733,20.417
2995,50.5,20.517
2996,50.333,20.667
2997,50.8,20.3
2998,50.8,20.8
2999,50.75,20.617
3000,50.767,20.45
3001,50.867,20.717
3002,50.833,20.533
3003,50.3,21.217
3004,50.667,21.017
3005,50.55,21.167
3006,50.433,21.283
3007,50.667,21.067
3008,50.45,21.167
3009,51.617,15.317
3010,49.5,21.483
3011,49.6,21.517
3012,49.717,21.45
3013,49.767,21.4
3014,49.983,21.3
3015,50.1,21.467
3016,50.267,21.433
3017,50.283,21.4
3018,49.583,21.033
3019,49.7,21.217
3020,49.717,21.433
3021,49.567,18.883
3022,49.65,21.167
3023,49.567,21.7
3024,49.7,21.633
3025,49.75,21.467
3026,50.05,21.333
3027,50.1,21.483
3028,50.65,21.433
3029,50.583,21.567
3030,50.333,21.917
3031,50.617,21.9
3032,49.217,22.633
3033,49.233,22.55
3034,49.467,22.317
3035,49.55,22.217
3036,49.783,22.233
3037,49.783,22.767
3038,49.883,22.883
3039,49.95,22.833
3040,50.017,22.7
3041,50.133,22.6
3042,50.233,22.5
3043,50.517,22.183
3044,50.667,21.933
3045,49.183,22.683
3046,49.3,22.567
3047,49.2,22.333
3048,49.3,22.417
3049,49.183,22.417
3050,49.417,22.317
3051,49.4,22.15
3052,49.5,22.267
3053,49.65,22.633
3054,49.767,22.817
3055,49.933,22.917
3056,50.867,15.8
3057,50,22.933
3058,50.15,23.117
3059,50.1,22.883
3060,49.483,21.9
3061,49.583,21.95
3062,49.683,21.767
3063,49.867,21.817
3064,50.033,22.017
3065,49.567,22.067
3066,49.667,21.85
3067,49.833,21.8
3068,49.967,22.417
3069,50.083,22.483
3070,49.983,22.533
3071,50.317,22.35
3072,50.383,22.95
3073,50.433,22.733
3074,50.467,22.467
3075,50.533,22.717
3076,50.5,22.783
3077,50.583,22.133
3078,50.733,21.783
3079,50.833,15.6
3080,51,21.867
3081,51.1,20.85
3082,51.067,21.017
3083,51.017,21.2
3084,50.95,21.267
3085,51.033,21.667
3086,50.967,21.083
3087,50.967,21.25
3088,50.883,15.717
3089,51.4,22.083
3090,50.6,22.967
3091,50.867,23.1
3092,50.983,23.167
3093,51.133,23
3094,51.483,22.633
3095,51.567,22
3096,50.771,22.926
3097,50.933,15.6
3098,50.8,23.1
3099,50.9,23.183
3100,50.933,23.267
3101,51.15,22.933
3102,51.3,22.967
3103,51.3,22.683
3104,51.633,22.767
3105,51.55,15.55
3106,51.667,22.55
3107,51.633,22.9
3108,51.717,22.533
3109,51.533,22.383
3110,51.45,20.883
3111,51.633,21.35
3112,51.467,21.183
3113,51.667,21.75
3114,51.85,21.45
3115,50.617,19.817
3116,51.083,19.867
3117,51.533,20.133
3118,51.6,20.567
3119,51.65,20.95
3120,50.617,19.783
3121,50.942,19.961
3122,51.3,19.967
3123,51.117,20.467
3124,51.35,19.783
3125,51.517,19.933
3126,51.517,20.55
3127,51.2,15.383
3128,52.133,21.317
3129,52.15,21.267
3130,52.05,21.033
3131,52.917,23.517
3132,52.95,22.95
3133,53.217,22.533
3134,53.2,22.4
3135,53.183,22.083
3136,53.217,21.85
3137,53.083,21.567
3138,50.983,15.383
3139,52.85,23.717
3140,53.167,23.017
3141,53.233,23.467
3142,53.667,23.117
3143,53.6,22.917
3144,53.483,22.633
3145,53.267,22.45
3146,51.6,15.283
3147,53.983,22.783
3148,53.9,22.967
3149,53.767,22.583
3150,53.717,22.7
3151,54.017,22.217
3152,53.55,22.583
3153,53.367,22.433
3154,53.383,21.783
3155,53.283,21.867
3156,53.683,21.5
3157,53.133,21.8
3158,53.383,21.333
3159,53.3,21.1
3160,52.883,21.533
3161,53.033,21.15
3162,52.85,21.1
3163,50.833,24.033
3164,51.55,23.567
3165,52.4,22.55
3166,52.583,21.45
3167,51.517,23.517
3168,52.1,23.467
3169,52.65,23.033
3170,52.733,22.817
3171,52.5,21.667
3172,52.4,21.333
3173,52.217,20.233
3174,52.067,19.65
3175,52.133,20.133
3176,52.317,20.35
3177,52.65,19.533
3178,53.417,19.583
3179,53.25,19.4
3180,53.05,18.917
3181,53.267,19.817
3182,53.417,19.683
3183,53.8,17.4
3184,53.567,17.9
3185,53.833,18.083
3186,53.433,19.133
3187,53.433,19.1
3188,53.967,18.233
3189,53.85,18.75
3190,54.25,18.167
3191,53.717,18.9
3192,54.067,19.65
3193,53.733,20.2
3194,54.017,20.383
3195,54.25,21
3196,54.217,21.083
3197,54.217,21.1
3198,54.3,22.367
3199,54.233,22.017
3200,51.1,18.867
3201,51.6,18.733
3202,50.817,18.65
3203,51.383,18.75
3204,51.433,18.967
3205,51.45,18.933
3206,51.45,18.983
3207,52.083,18.817
3208,52.217,17.733
3209,51.3,18.15
3210,51.717,18.1
3211,51.899,17.954
3212,51.267,18.133
3213,51.633,18.067
3214,49.983,18.283
3215,52.083,16.633
3216,52.233,16.85
3217,52.15,16.533
3218,52.317,16.95
3219,52.767,17.083
3220,52.667,16.833
3221,52.8,16.833
3222,52.6,16.583
3223,52.25,15.917
3224,52.5,15.433
3225,52.4,18.5
3226,52.8,18.083
3227,53.05,16.717
3228,52.85,15.833
3229,52.6,18.033
3230,52.85,17.717
3231,50.2,18.417
3232,53.367,16.783
3233,53.15,16.733
3234,53.7,16.683
3235,53.25,16.75
3236,53.267,16.6
3237,53.517,15.8
3238,52.883,15.967
3239,52.8,14.833
3240,53.267,14.85
3241,53.55,14.817
3242,53.2,15.133
3243,53.367,15.167
3244,53.617,15.6
3245,53.767,15.383
3246,54.05,15.267
3247,53.9,16.067
3248,54,15.967
3249,54.083,15.7
3250,50.283,18.667
3251,54.267,16.867
3252,54.433,16.6
3253,50.117,18.217
3254,54.167,16.9
3255,54.233,16.717
3256,54.467,17.033
3257,50.35,18.233
3258,54.417,17.417
3259,54.65,17.2
3260,50.3,18.717
3261,54.65,17.55
3262,54.6,18.217
3263,50.3,17.783
3264,50.433,17.9
3265,50.567,18.617
3266,50.65,18.333
3267,50.733,18.067
3268,50.15,16.65
3269,50.433,16.65
3270,51.4,16.433
3271,50.367,16.667
3272,50.417,16.567
3273,50.55,16.433
3274,50.483,16.567
3275,50.317,17.367
3276,50.95,17.85
3277,50.85,17.867
3278,50.933,17.283
3279,50.8,16.883
3280,52.033,15.6
3281,50.9,16.583
3282,51.117,16.833
3283,50.767,16.583
3284,52.05,14.883
3285,50.95,16.483
3286,51.017,15.883
3287,51.133,16.017
3288,51.15,16.067
3289,52.333,14.55
3290,51.267,15.933
3291,51.567,17.667
3292,41.71,-7.71
3293,41.513,-7.893
3294,41.498,-7.754
3295,41.401,-7.463
3296,40.941,-8.18
3297,40.733,-8.112
3298,40.666,-7.681
3299,40.503,-7.823
3300,40.612,-7.521
3301,40.505,-7.379
3302,38.958,-8.522
3303,38.394,-7.376
3304,38.063,-8.404
3305,38.167,-7.412
3306,44.192,21.784
3307,44.27,21.541
3308,44.484,21.65
3309,44.28,22.146
3310,43.877,21.947
3311,43.576,22.259
3312,43.784,22.306
3313,43.892,22.293
3314,44.966,19.602
3315,44.34,20.081
3316,44.371,20.199
3317,43.724,21.374
3318,43.859,21.404
3319,44.07,21.197
3320,44.585,21.132
3321,43.871,20.119
3322,43.776,20.627
3323,43.609,21.295
3324,43.012,22.77
3325,43.233,22.323
3326,43.326,21.908
3327,66.95,30.383
3328,66.2,32.9
3329,65.38,34.23
3330,65.22,31.15
3331,64.15,32.38
3332,64.75,34.7
3333,64.25,35.43
3334,63.92,36.22
3335,63.71,37.45
3336,60.53,39.55
3337,61.57,38.28
3338,62.133,38.567
3339,63.717,39.617
3340,64.383,39.4
3341,59.43,40.22
3342,59.967,42.767
3343,60.667,45.867
3344,60.55,40.42
3345,60.1,40.783
3346,59.12,39.67
3347,60.38,44.13
3348,59.983,45.817
3349,60.267,47.083
3350,60.583,46.433
3351,60.717,47.567
3352,62.233,48.883
3353,61.117,47.9
3354,61.117,42.183
3355,62.517,42.333
3356,61.2,41.85
3357,61.583,43.933
3358,62.25,42.67
3359,62.97,40.32
3360,63.317,41.4
3361,63.467,40.317
3362,63.583,45.6
3363,64.717,43.483
3364,64.3,40.133
3365,64.717,40.783
3366,64.967,40.5
3367,65.667,40.417
3368,64.967,43.517
3369,65.783,43.367
3370,65.383,41.85
3371,65.367,41.85
3372,63.633,49.45
3373,64.167,48.833
3374,64.917,45.95
3375,65.667,47.667
3376,65.817,45.1
3377,66.5,48.25
3378,64.77,51.1
3379,67.033,51.133
3380,67.03,51.15
3381,61.867,38.783
3382,62.23,39.45
3383,63.867,38.517
3384,63.817,38.467
3385,65,45.617
3386,69.517,31.167
3387,69.54,32
3388,69.267,32.8
3389,68.567,31.717
3390,68.533,28.917
3391,68.663,30.176
3392,68.717,30.333
3393,68.833,33.083
3394,68.617,33.283
3395,68.1,35.1
3396,67.83,36.83
3397,67.35,37.033
3398,67.133,39.667
3399,66.53,40.55
3400,66.133,37.75
3401,66.4,36.633
3402,66.47,35.316
3403,66.63,34.8
3404,66.683,34.317
3405,67.08,33.7
3406,67.617,31.517
3407,67.56,31.01
3408,67.967,32.867
3409,59.55,30.9
3410,60.483,33.567
3411,60.25,33.333
3412,59.683,33.3
3413,59.367,31.267
3414,57.833,31.85
3415,56.35,30.517
3416,56.717,28.65
3417,54.65,21.067
3418,56.667,33.833
3419,56.267,34.333
3420,56.5,34.933
3421,57.1,34.967
3422,56.933,35.467
3423,56.45,35.617
3424,56.283,35.933
3425,56.533,37.617
3426,57.633,38.5
3427,57.85,38.267
3428,58,38.083
3429,58.65,37
3430,57.65,36.4
3431,58.85,36.433
3432,59.183,35.133
3433,59.15,35.583
3434,58.9,34.383
3435,59.217,35.65
3436,59.9,36
3437,59.367,36.8
3438,59.5,35.633
3439,59.35,37.167
3440,59.283,38
3441,60.167,38.367
3442,59.55,38.033
3443,59.583,37.667
3444,59.917,37.717
3445,60.217,36.967
3446,60.6,36.817
3447,60.8,37.667
3448,60.517,37.6
3449,60.633,38.05
3450,58.833,39.333
3451,57.983,38.883
3452,57.933,39.5
3453,57.75,39.567
3454,57.3,39.833
3455,58.017,40.467
3456,58.267,40.467
3457,59.067,42.3
3458,58.483,41.533
3459,58.45,41.68
3460,58.35,41.633
3461,58.25,41.25
3462,58.35,40.8
3463,58.1,41.067
3464,57.667,41.25
3465,57.5,41.167
3466,57.4,41.267
3467,57.317,41.833
3468,57.35,42.167
3469,57.717,42.25
3470,57.8,43.283
3471,58.817,44.317
3472,58.333,44.783
3473,57.883,43.833
3474,59.083,43.3
3475,58.733,45.017
3476,58.467,45.1
3477,58.483,43.417
3478,58,43.7
3479,57.733,44.433
3480,57.5,43.833
3481,57.067,43.317
3482,56.85,43.65
3483,56.533,44.1
3484,52.533,36.017
3485,52.983,36.083
3486,53.817,36.15
3487,54.5,36.267
3488,54.833,38.15
3489,54.467,40.217
3490,52.7,35.8
3491,52.9,35.783
3492,53.033,36.233
3493,52.967,37.083
3494,53.417,36.533
3495,52.933,36.917
3496,53.433,36.017
3497,53.95,37.033
3498,53.967,37.45
3499,53.883,35.083
3500,54.333,35.8
3501,54.667,35.933
3502,54.833,36.283
3503,55.05,36.6
3504,54.8,38.85
3505,55.733,36.85
3506,55.817,37.1
3507,55.2,38.317
3508,54.267,40.083
3509,54.25,38.833
3510,54.817,40.333
3511,55.533,40.25
3512,55.117,40.95
3513,54.633,43.2
3514,54.417,42.283
3515,54.3,42.583
3516,53.75,41.8
3517,52.417,41.433
3518,53.55,42.667
3519,55.533,42.5
3520,55.67,43.12
3521,55.8,41.733
3522,56.133,40.417
3523,56.383,41.3
3524,56.1,40.1
3525,57,42.25
3526,57.083,44.583
3527,56.65,44.667
3528,58.783,45.683
3529,57.183,45.133
3530,59.383,46.667
3531,57.533,44.783
3532,52.4,38.917
3533,51,39.5
3534,52.633,38.517
3535,52.567,39.567
3536,51.083,40.083
3537,46.681,15.996
3538,46.648,16.054
3539,46.536,16.484
3540,46.471,14.853
3541,46.578,15.026
3542,46.455,15.156
3543,46.568,15.042
3544,46.612,15.164
3545,46.559,15.428
3546,46.381,15.386
3547,46.32,15.675
3548,46.414,16.034
3549,46.435,14.051
3550,46.393,14.086
3551,46.278,13.887
3552,46.274,13.954
3553,46.34,14.165
3554,46.084,14.582
3555,46.056,14.823
3556,46.358,14.3
3557,46.307,14.499
3558,46.224,14.618
3559,46.233,14.63
3560,45.464,14.852
3561,45.634,15.323
3562,45.615,15.243
3563,45.966,14.305
3564,46.055,14.544
3565,45.957,14.309
3566,45.95,14.344
3567,46.049,14.443
3568,45.794,14.365
3569,45.731,14.192
3570,45.829,14.264
3571,46.42,14.693
3572,46.321,14.952
3573,46.154,15.234
3574,46.285,14.9
3575,46.376,15.048
3576,46.321,15.043
3577,46.374,15.066
3578,46.239,15.095
3579,45.877,14.786
3580,45.868,15.291
3581,45.864,15.456
3582,45.815,15.109
3583,46.247,13.587
3584,46.31,13.478
3585,46.128,13.794
3586,46.095,13.833
3587,46.156,13.776
3588,45.842,13.962
3589,45.885,13.741
3590,45.894,13.905
3591,45.655,14.061
3592,45.533,13.876
3593,49.069,18.361
3594,48.911,18.164
3595,48.717,17.789
3596,48.875,18.642
3597,48.818,18.642
3598,48.83,18.479
3599,48.316,18.354
3600,48.794,19.584
3601,48.846,19.606
3602,48.855,19.635
3603,48.836,19.507
3604,48.563,19.135
3605,48.484,18.717
3606,48.299,19.743
3607,48.326,19.665
3608,48.235,19.51
3609,48.157,18.972
3610,48.819,20.371
3611,48.797,20.391
3612,48.71,20.476
3613,48.669,20.361
3614,48.684,19.94
3615,48.513,19.906
3616,49.28,20.178
3617,49.068,20.278
3618,49.081,20.321
3619,49,20.311
3620,48.955,20.794
3621,48.869,20.349
3622,48.852,21.227
3623,48.605,21.346
3624,48.624,21.003
3625,48.588,20.862
3626,49.302,21.568
3627,49.305,21.574
3628,48.999,21.746
3629,64.495,13.983
3630,59.951,12.2
3631,56.665,14.125
3632,66.172,21.812
3633,57.434,13.135
3634,62.601,12.177
3635,56.696,13.152
3636,63.467,12.811
3637,63.193,13.14
3638,58.79,11.655
3639,63.643,16.757
3640,66.695,18.809
3641,67.768,19.98
3642,66.459,22.78
3643,63.435,18.302
3644,56.144,13.11
3645,60.066,13.528
3646,63.184,13.125
3647,65.418,20.391
3648,57.481,18.2
3649,57.419,13.631
3650,56.697,16.142
3651,66.023,21.971
3652,57.241,14.592
3653,63.519,15.393
3654,59.535,15.117
3655,56.221,15.525
3656,57.241,12.313
3657,59.665,16.785
3658,59.197,15.248
3659,64.903,21.074
3660,64.836,20.989
3661,60.223,15.071
3662,62.089,16.788
3663,65.753,16.203
3664,57.758,12.398
3665,58.034,15.661
3666,60.739,14.127
3667,58.358,13.354
3668,61.359,14.027
3669,62.243,14.834
3670,66.132,17.155
3671,63.704,19.598
3672,67.433,22.52
3673,66.876,18.212
3674,61.309,13.074
3675,61.364,15.529
3676,62.842,15.665
3677,66.172,22.821
3678,41.428,27.1
3679,41.21,27.118
3680,38.936,30.502
3681,38.659,31.048
3682,39.529,30.049
3683,40.089,30.844
3684,40.625,30.331
3685,39.322,31.336
3686,40.188,31.658
3687,40.575,30.86
3688,40.284,32.921
3689,40.965,30.51
3690,40.09,31.906
3691,40.856,30.986
3692,41.642,33.301
3693,41.17,32.643
3694,40.896,31.967
3695,40.742,32.251
3696,40.478,36.999
3697,40.434,36.118
3698,40.312,37.129
3699,41.095,34.427
3700,40.904,33.774
3701,37.173,32.209
3702,36.404,33.816
3703,36.176,32.896
3704,37.866,36.059
3705,36.503,36.411
3706,36.251,36.353
3707,36.198,36.157
3708,40.196,27.034
3709,41.151,28.473
3710,40.309,27.273
3711,39.961,28.516
3712,39.625,29.464
3713,40.076,27.97
3714,40.264,28.406
3715,40.281,28.936
3716,39.462,29.258
3717,39.572,27.19
3718,38.89,27.769
3719,38.77,27.667
3720,38.699,28.7
3721,38.723,28.555
3722,38.645,27.442
3723,38.753,28.48
3724,38.641,28.72
3725,37.98,28.72
3726,37.421,28.131
3727,37.783,27.84
3728,37.948,28.744
3729,36.491,30.074
3730,37.094,29.103
3731,37.144,31.199
3732,36.979,31.609
3733,36.698,31.727
3734,48.587,23.445
3735,48.67,23.338
3736,48.746,23.352
3737,48.675,23.311
3738,48.662,23.324
3739,49.025,25.785
3740,45.007,34.879
3741,45.047,34.61
3742,44.83,33.945
3743,44.885,34.2
3744,44.693,33.895
3745,44.627,33.866
3746,47.97,32.45
3747,48.533,32.233
3748,47.936,31.719
3749,48.183,31
3750,48.48,30.72
3751,48.77,30.98
3752,49.25,30.82
3753,48.15,30.817
3754,47.92,30.78
3755,48.332,23.927
3756,48,24.1
3757,48.063,24.437
3758,48.1,22.83
3759,50.83,24.32
3760,49.314,29.013
3761,50.37,24.23
3762,50.05,23.97
3763,50.33,24.22
3764,50.232,23.842
3765,49.963,24.606
3766,50.62,24.18
3767,50.103,24.358
3768,49.878,24.946
3769,49.8,23.23
3770,51.75,24.683
3771,49.115,28.256
3772,51.85,25.483
3773,51.229,24.25
3774,51.433,24.433
3775,51.026,24.31
3776,51.217,24.683
3777,51.017,25.067
3778,51.75,25.483
3779,50.271,25.034
3780,50.75,25.317
3781,51.618,25.933
3782,49.327,28.095
3783,50.15,24.763
3784,50.124,25.664
3785,49.95,26.233
3786,50.423,26.537
3787,50.85,26.033
3788,51.269,26.256
3789,49.928,27.765
3790,50.583,27.617
3791,51.317,26.617
3792,50.55,27.8
3793,49.593,27.618
3794,50.55,27.6
3795,50.983,27.683
3796,51.383,27.883
3797,50.933,28.633
3798,51.25,29.15
3799,49.907,28.093
3800,50.241,28.648
3801,50.917,29.9
3802,50.15,28.533
3803,48.1,30.67
3804,49.911,28.982
3805,50.594,28.447
3806,50.767,29.367
3807,50.283,30.017
3808,51.717,33.133
3809,51.517,31.35
3810,50.7,30.733
3811,51.967,33.483
3812,51.783,32.951
3813,51.645,32.652
3814,48.52,29.38
3815,51.417,33.483
3816,51.4,33.717
3817,51.817,31.933
3818,51.567,31.183
3819,50.183,30.283
3820,50.362,31.34
3821,50.054,31.46
3822,50.317,31.467
3823,49.507,29.345
3824,49.642,29.945
3825,49.55,27.88
3826,49.417,31.283
3827,49.733,31.85
3828,49.35,31.533
3829,49.664,32.047
3830,50.853,34.112
3831,50.733,33.5
3832,50,33.017
3833,50.767,33.467
3834,50.6,32.383
3835,50.3,32.417
3836,49.37,27.25
3837,49.933,32.9
3838,49.817,32.633
3839,49.183,31.933
3840,49.225,31.74
3841,50.9,34.8
3842,50.367,34.017
3843,49.217,33.567
3844,49.967,33.6
3845,49.483,33.983
3846,50.3,34.85
3847,47.2,30.917
3848,49.15,34.2
3849,50.15,35.517
3850,49.098,36.248
3851,48.933,34.483
3852,49.283,35.1
3853,48.517,36.45
3854,48.667,35.667
3855,48.517,36.117
3856,48.217,36.017
3857,48.05,36.717
3858,48.217,28.483
3859,48.15,36.817
3860,47.917,36.183
3861,48.417,35.867
3862,48.75,34.967
3863,48.367,34.483
