Έτος,Δήμος,cleaned dimos,Org_ID,Περιφέρεια,Δασαρχείο,Κατάθεση αντιπυρκού σχεδίου στη ΓΓ. Πολ. Προστασίας,Χρηματοδότηηση ΥΠΕΣ,Συμπληρωματική χρηματοδότηση ΥΠΕΣ,#ανάθεση,#ανάληψη,#οριστικοποίηση,#έγκριση,Πρόταση χρηματοδότησης ΓΓ Πολ Προστασίας,Χρηματοδότηση ΕΣΠΑ,Χρηματοδότηση Αντώνης Τρίτσης,Άλλη πηγή χρηματοδότησης ονομαστικά,Δαπάνη για αντιπυρρική προστασία - Ισολογισμός,Αρ. Υπαλλήλων δήμου για πυροπροστασία,Αριθμός Πυρκαγιών,Καμμένες εκτάσεις,Τι ποσοστό του τακτικού προϋπολογισμού δίνεται σε πυροπροστασία
2019,ΔΗΜΟΣ ΝΕΣΤΟΥ,ΝΕΣΤΟΥ,,ΚΑΒΑΛΑΣ,,,38000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΝΙΚΑΙΑΣ-ΑΓΙΟΥ Ι. ΡΕΝΤΗ,ΝΙΚΑΙΑΣ-ΑΓΙΟΥ Ι. ΡΕΝΤΗ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ,ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ,,ΑΡΤΗΣ,,,20600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΝΙΣΥΡΟΥ,ΝΙΣΥΡΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,14700,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,,ΑΡΚΑΔΙΑΣ,,,53000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΝΟΤΙΟΥ ΠΗΛΙΟΥ,ΝΟΤΙΟΥ ΠΗΛΙΟΥ,,ΜΑΓΝΗΣΙΑΣ,,,104000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΞΑΝΘΗΣ,ΞΑΝΘΗΣ,,ΞΑΝΘΗΣ,,,39600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΞΗΡΟΜΕΡΟΥ,ΞΗΡΟΜΕΡΟΥ,,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,,,43000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ,ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ,,ΚΟΡΙΝΘΙΑΣ,,,50000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΟΙΝΟΥΣΣΩΝ,ΟΙΝΟΥΣΣΩΝ,,ΧΙΟΥ,,,12800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΟΙΧΑΛΙΑΣ,ΟΙΧΑΛΙΑΣ,,ΜΕΣΣΗΝΙΑΣ,,,70600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΟΡΕΣΤΙΑΔΑΣ,ΟΡΕΣΤΙΑΔΑΣ,,ΕΒΡΟΥ,,,61000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,,ΛΑΣΙΘΙΟΥ,,,30000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΟΡΧΟΜΕΝΟΥ,ΟΡΧΟΜΕΝΟΥ,,ΒΟΙΩΤΙΑΣ,,,39000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΓΓΑΙΟΥ,ΠΑΓΓΑΙΟΥ,,ΚΑΒΑΛΑΣ,,,57000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΙΑΝΙΑΣ,ΠΑΙΑΝΙΑΣ,,ΑΤΤΙΚΗΣ,,,40000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΙΟΝΙΑΣ,ΠΑΙΟΝΙΑΣ,,ΚΙΛΚΙΣ,,,61000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΛΑΜΑ,ΠΑΛΑΜΑ,,ΚΑΡΔΙΤΣΑΣ,,,18000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΠΑΓΟΥ-ΧΟΛΑΡΓΟΥ,ΠΑΠΑΓΟΥ-ΧΟΛΑΡΓΟΥ,,ΑΤΤΙΚΗΣ,,,38400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΡΑΝΕΣΤΙΟΥ,ΠΑΡΑΝΕΣΤΙΟΥ,,ΔΡΑΜΑΣ,,,37000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΡΓΑΣ,ΠΑΡΓΑΣ,,ΠΡΕΒΕΖΗΣ,,,23400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΡΟΥ,ΠΑΡΟΥ,,ΚΥΚΛΑΔΩΝ,,,36000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΤΜΟΥ,ΠΑΤΜΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,18000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΤΡΕΩΝ,ΠΑΤΡΕΩΝ,,ΑΧΑΙΑΣ,,,130000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΑΥΛΟΥ ΜΕΛΑ,ΠΑΥΛΟΥ ΜΕΛΑ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,33700,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΕΙΡΑΙΩΣ,ΠΕΙΡΑΙΩΣ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,,ΠΕΛΛΑΣ,,,56000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΕΡΑΜΑΤΟΣ,ΠΕΡΑΜΑΤΟΣ,,ΑΤΤΙΚΗΣ,,,18000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,,ΑΤΤΙΚΗΣ,,,21600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΕΤΡΟΥΠΟΛΗΣ,ΠΕΤΡΟΥΠΟΛΗΣ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΗΝΕΙΟΥ,ΠΗΝΕΙΟΥ,,ΗΛΕΙΑΣ,,,51500,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΛΑΤΑΝΙΑ,ΠΛΑΤΑΝΙΑ,,ΧΑΝΙΩΝ,,,66400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΟΛΥΓΥΡΟΥ,ΠΟΛΥΓΥΡΟΥ,,ΧΑΛΚΙΔΙΚΗΣ,,,90600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΟΡΟΥ,ΠΟΡΟΥ,,ΑΤΤΙΚΗΣ,,,33000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,,ΠΡΕΒΕΖΗΣ,,,38000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΡΕΣΠΩΝ,ΠΡΕΣΠΩΝ,,ΦΛΩΡΙΝΑΣ,,,28000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΡΟΣΟΤΣΑΝΗΣ,ΠΡΟΣΟΤΣΑΝΗΣ,,ΔΡΑΜΑΣ,,,31000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΥΔΝΑΣ-ΚΟΛΙΝΔΡΟΥ,ΠΥΔΝΑΣ-ΚΟΛΙΝΔΡΟΥ,,ΠΙΕΡΙΑΣ,,,44000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,39800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΥΛΗΣ,ΠΥΛΗΣ,,ΤΡΙΚΑΛΩΝ,,,53000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,,ΜΕΣΣΗΝΙΑΣ,,,99000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΥΡΓΟΥ,ΠΥΡΓΟΥ,,ΗΛΕΙΑΣ,,,75900,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΩΓΩΝΙΟΥ,ΠΩΓΩΝΙΟΥ,,ΙΩΑΝΝΙΝΩΝ,,,60000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΡΑΦΗΝΑΣ-ΠΙΚΕΡΜΙΟΥ,ΡΑΦΗΝΑΣ-ΠΙΚΕΡΜΙΟΥ,,ΑΤΤΙΚΗΣ,,,42000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΡΕΘΥΜΝΗΣ,ΡΕΘΥΜΝΗΣ,,ΡΕΘΥΜΝΟΥ,,,60000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΡΗΓΑ ΦΕΡΑΙΟΥ,ΡΗΓΑ ΦΕΡΑΙΟΥ,,ΜΑΓΝΗΣΙΑΣ,,,57000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ,ΣΑΛΑΜΙΝΑΣ,,ΑΤΤΙΚΗΣ,,,85000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΑΜΟΘΡΑΚΗΣ,ΣΑΜΟΘΡΑΚΗΣ,,ΕΒΡΟΥ,,,28000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΑΜΟΥ,ΣΑΜΟΥ,,#N/A,,,148400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ,ΣΑΡΩΝΙΚΟΥ,,ΑΤΤΙΚΗΣ,,,82000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΕΡΙΦΟΥ,ΣΕΡΙΦΟΥ,,ΚΥΚΛΑΔΩΝ,,,10000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,,ΣΕΡΡΩΝ,,,41000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΗΤΕΙΑΣ,ΣΗΤΕΙΑΣ,,ΛΑΣΙΘΙΟΥ,,,64000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΙΘΩΝΙΑΣ,ΣΙΘΩΝΙΑΣ,,ΧΑΛΚΙΔΙΚΗΣ,,,68900,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΙΚΙΝΟΥ,ΣΙΚΙΝΟΥ,,ΚΥΚΛΑΔΩΝ,,,7800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,ΣΙΚΥΩΝΙΩΝ,,ΚΟΡΙΝΘΙΑΣ,,,77800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΙΝΤΙΚΗΣ,ΣΙΝΤΙΚΗΣ,,ΣΕΡΡΩΝ,,,52000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΙΦΝΟΥ,ΣΙΦΝΟΥ,,ΚΥΚΛΑΔΩΝ,,,11000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΚΙΑΘΟΥ,ΣΚΙΑΘΟΥ,,ΜΑΓΝΗΣΙΑΣ,,,31000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΚΟΠΕΛΟΥ,ΣΚΟΠΕΛΟΥ,,ΜΑΓΝΗΣΙΑΣ,,,43300,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,,ΠΕΛΛΑΣ,,,24000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΚΥΡΟΥ,ΣΚΥΡΟΥ,,ΕΥΒΟΙΑΣ,,,30900,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΟΥΛΙΟΥ,ΣΟΥΛΙΟΥ,,ΘΕΣΠΡΩΤΙΑΣ,,,42000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΟΦΑΔΩΝ,ΣΟΦΑΔΩΝ,,ΚΑΡΔΙΤΣΑΣ,,,36000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΠΑΡΤΗΣ,ΣΠΑΡΤΗΣ,,ΛΑΚΩΝΙΑΣ,,,158000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΠΑΤΩΝ-ΑΡΤΕΜΙΔΟΣ,ΣΠΑΤΩΝ-ΑΡΤΕΜΙΔΟΣ,,ΑΤΤΙΚΗΣ,,,31000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΠΕΤΣΩΝ,ΣΠΕΤΣΩΝ,,ΑΤΤΙΚΗΣ,,,17800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΤΥΛΙΔΑΣ,ΣΤΥΛΙΔΑΣ,,ΦΘΙΩΤΙΔΑΣ,,,47600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΥΡΟΥ-ΕΡΜΟΥΠΟΛΗΣ,ΣΥΡΟΥ-ΕΡΜΟΥΠΟΛΗΣ,,ΚΥΚΛΑΔΩΝ,,,47900,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΦΑΚΙΩΝ,ΣΦΑΚΙΩΝ,,ΧΑΝΙΩΝ,,,39000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΑΝΑΓΡΑΣ,ΤΑΝΑΓΡΑΣ,,ΒΟΙΩΤΙΑΣ,,,79000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΕΜΠΩΝ,ΤΕΜΠΩΝ,,ΛΑΡΙΣΑΣ,,,47600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΗΛΟΥ,ΤΗΛΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,18000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΗΝΟΥ,ΤΗΝΟΥ,,ΚΥΚΛΑΔΩΝ,,,29700,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΟΠΕΙΡΟΥ,ΤΟΠΕΙΡΟΥ,,ΞΑΝΘΗΣ,,,16500,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΚΑΙΩΝ,,ΤΡΙΚΑΛΩΝ,,,57000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΡΙΠΟΛΗΣ,ΤΡΙΠΟΛΗΣ,,ΑΡΚΑΔΙΑΣ,,,149000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΡΙΦΥΛΙΑΣ,ΤΡΙΦΥΛΙΑΣ,,ΜΕΣΣΗΝΙΑΣ,,,78900,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΡΟΙΖΗΝΙΑΣ-ΜΕΘΑΝΩΝ,ΤΡΟΙΖΗΝΙΑΣ-ΜΕΘΑΝΩΝ,,ΑΤΤΙΚΗΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΤΥΡΝΑΒΟΥ,ΤΥΡΝΑΒΟΥ,,ΛΑΡΙΣΑΣ,,,31000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΥΔΡΑΣ,ΥΔΡΑΣ,,ΑΤΤΙΚΗΣ,,,18000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΑΙΣΤΟΥ,ΦΑΙΣΤΟΥ,,ΗΡΑΚΛΕΙΟΥ,,,47500,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΑΡΚΑΔΟΝΑΣ,ΦΑΡΚΑΔΟΝΑΣ,,ΤΡΙΚΑΛΩΝ,,,21000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΑΡΣΑΛΩΝ,ΦΑΡΣΑΛΩΝ,,ΛΑΡΙΣΑΣ,,,39000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΙΛΙΑΤΩΝ,ΦΙΛΙΑΤΩΝ,,ΘΕΣΠΡΩΤΙΑΣ,,,44000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΑΣ,,ΦΛΩΡΙΝΑΣ,,,49000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΟΛΕΓΑΝΔΡΟΥ,ΦΟΛΕΓΑΝΔΡΟΥ,,ΚΥΚΛΑΔΩΝ,,,8400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,,ΣΑΜΟΥ,,,15700,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΥΛΗΣ,ΦΥΛΗΣ,,ΑΤΤΙΚΗΣ,,,76000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΑΙΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,,#N/A,,,25600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΑΛΑΝΔΡΙΟΥ,ΧΑΛΑΝΔΡΙΟΥ,,ΑΤΤΙΚΗΣ,,,20000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΑΛΚΗΔΟΝΟΣ,ΧΑΛΚΗΔΟΝΟΣ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,42900,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΑΛΚΗΣ,ΧΑΛΚΗΣ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,11000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΑΛΚΙΔΕΩΝ,ΧΑΛΚΙΔΕΩΝ,,ΕΥΒΟΙΑΣ,,,98000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΑΝΙΩΝ,ΧΑΝΙΩΝ,,ΧΑΝΙΩΝ,,,104600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ,ΧΕΡΣΟΝΗΣΟΥ,,ΗΡΑΚΛΕΙΟΥ,,,38000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΧΙΟΥ,ΧΙΟΥ,,ΧΙΟΥ,,,187800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΨΑΡΩΝ,ΨΑΡΩΝ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΙΛΟΘΕΗΣ-ΨΥΧΙΚΟΥ,ΦΙΛΟΘΕΗΣ-ΨΥΧΙΚΟΥ,,ΑΤΤΙΚΗΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΩΡΑΙΟΚΑΣΤΡΟΥ,ΩΡΑΙΟΚΑΣΤΡΟΥ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,39700,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ (ΚΡΗΤΗΣ),ΗΡΑΚΛΕΙΟΥ (ΚΡΗΤΗΣ),,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,ΔΗΜΟ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ  ΝΕΑΣ  ΦΙΛΑΔΕΛΦΕΙΑΣ-ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ, ΝΕΑΣ  ΦΙΛΑΔΕΛΦΕΙΑΣ-ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ,#N/A,ΑΤΤΙΚΗΣ,,,36400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΕΡΒΙΩΝ,ΣΕΡΒΙΩΝ,,ΚΟΖΑΝΗΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΔΥΤΙΚΗΣ ΛΕΣΒΟΥ,ΔΥΤΙΚΗΣ ΛΕΣΒΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΡΓΟΣΤΟΛΙΟΥ,ΑΡΓΟΣΤΟΛΙΟΥ,,ΚΕΦΑΛΛΗΝΙΑΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΛΗΞΟΥΡΙΟΥ,ΛΗΞΟΥΡΙΟΥ,,ΚΕΦΑΛΛΗΝΙΑΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΑΜΗΣ,ΣΑΜΗΣ,,ΚΕΦΑΛΛΗΝΙΑΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΚΕΝΤΡΙΚΗΣ ΚΕΡΚΥΡΑΣ ΚΑΙ ΔΙΑΠΟΝΤΙΩΝ ΝΗΣΩΝ,ΚΕΝΤΡΙΚΗΣ ΚΕΡΚΥΡΑΣ ΚΑΙ ΔΙΑΠΟΝΤΙΩΝ ΝΗΣΩΝ,,ΚΕΡΚΥΡΑΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΝΟΤΙΑΣ ΚΕΡΚΥΡΑΣ,ΝΟΤΙΑΣ ΚΕΡΚΥΡΑΣ,,ΚΕΡΚΥΡΑΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ,ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ,,ΚΕΡΚΥΡΑΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΝΑΤΟΛΙΚΗΣ ΣΑΜΟΥ,ΣΑΜΟΥ,,#N/A,,,148400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΔΥΤΙΚΗΣ ΣΑΜΟΥ,ΔΥΤΙΚΗΣ ΣΑΜΟΥ,,ΣΑΜΟΥ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΒΕΛΒΕΝΤΟΥ,ΒΕΛΒΕΝΤΟΥ,,ΚΟΖΑΝΗΣ,,,#N/A,,,,,,,,,,,,,,
2019,ΙΔΙΟΜΟΡΦΗ ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΡΑΔΙΟΦΩΝΙΑΣ ΔΗΜΟΥ ΦΕΡΩΝ,ΙΔΙΟΜΟΡΦΗ ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΡΑΔΙΟΦΩΝΙΑΣ ΔΗΜΟΥ ΦΕΡΩΝ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΜΕΤΕΩΡΩΝ,ΜΕΤΕΩΡΩΝ,,ΤΡΙΚΑΛΩΝ,,,85000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΕΡΒΙΩΝ-ΒΕΛΒΕΝΤΟΥ,ΣΕΡΒΙΩΝ-ΒΕΛΒΕΝΤΟΥ,,#N/A,,,36000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΦΙΛΑΔΕΛΦΕΙΑΣ-ΧΑΛΚΗΔΟΝΟΣ,ΦΙΛΑΔΕΛΦΕΙΑΣ-ΧΑΛΚΗΔΟΝΟΣ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΕΝΕΡΓΕΙΑΚΗ ΚΟΙΝΟΤΗΤΑ ΑΓΡΙΝΙΟΥ ΣΥΝ ΠΕ,ΕΝΕΡΓΕΙΑΚΗ ΚΟΙΝΟΤΗΤΑ ΑΓΡΙΝΙΟΥ ΣΥΝ ΠΕ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2018,ΔΗΜΟ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,ΔΗΜΟ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ  ΝΕΑΣ  ΦΙΛΑΔΕΛΦΕΙΑΣ-ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ, ΝΕΑΣ  ΦΙΛΑΔΕΛΦΕΙΑΣ-ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ,#N/A,ΑΤΤΙΚΗΣ,,,36400,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ AΓΙΟΥ ΝΙΚΟΛΑΟΥ,AΓΙΟΥ ΝΙΚΟΛΑΟΥ,12,ΛΑΣΙΘΙΟΥ,,,69000,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΒΔΗΡΩΝ,ΑΒΔΗΡΩΝ,,ΞΑΝΘΗΣ,,,25400,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΓΑΘΟΝΗΣΙΟΥ,ΑΓΑΘΟΝΗΣΙΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,12400,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΓΙΑΣ,ΑΓΙΑΣ,,ΛΑΡΙΣΑΣ,,,53800,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,,ΑΤΤΙΚΗΣ,,,27000,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,,ΑΤΤΙΚΗΣ,,,24800,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,,ΡΕΘΥΜΝΟΥ,,,70900,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,,ΑΤΤΙΚΗΣ,,,14600,,,,,,,,,,,,,,
2018,ΔΗΜΟΣ ΑΓΙΟΥ ΕΥΣΤΡΑΤΙΟΥ,ΑΓΙΟΥ ΕΥΣΤΡΑΤΙΟΥ,,ΛΕΣΒΟΥ,,,20000,,,,,,,,,,,,,,
